id,status,sort,name,slug,image,description,type,crosses,breeder,effects,ailment,flavor,location,terpenes,thc,thca,thcv,cbd,cbda,cbdv,cbn,cbg,cbgm,cbgv,cbc,cbcv,cbv,cbe,cbt,cbl
1,1,0,100 OG,0,,,Hybrid,,Old School Breeder's Association,Focused,Depression,Citrus,0,Limonene,"12,7",0,0,16,0,0,10,0,0,0,0,0,0,0,0,0
2,1,0,707 Headband,0,0,0,Hybrid,"378,272",Unknown Breeder,0,0,0,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,A-10,0,0,0,Indica,0,,"Relaxed, Happy, Uplifted, Energetic, Sleepy, Dry Mouth, Paranoid","Stress, Insomnia, Pain, Muscle Spasms, Depression","Citrus, Sweet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,Acapulco Gold,0,0,0,Sativa,0,,"Happy, Euphoric, Uplifted, Relaxed, Creative, Dry Mouth, Paranoid, Anxious","Depression, Stress, Pain, Lack of Appetite","Earthy, Citrus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0,Afghani Bullrider,0,0,0,Hybrid,0,Unknown Breeder,"Uplifted, Relaxed, Happy, Euphoric, Dry Mouth, Paranoid","Stress, Depression, Insomnia, Pain","Sweet, Pine, Earthy",0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,0,Afghan Big Bud,0,0,0,Indica,"9,39",,"Euphoric, Happy, Talkative, Relaxed, Sleepy, Dry Mouth, Paranoid","Stress, Pain, Nausea, Insomnia, Depression","Lemon, Lavender",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,Afghan Diesel,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,0,Afghan Kush,0,0,0,Hybrid,0,White Label Co.,0,0,0,"Yucca Valley, CA",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,0,Afghani,0,0,0,Indica,0,,"Relaxed, Sleepy, Euphoric, Happy, Uplifted, Dry Mouth, Paranoid","Stress, Insomnia, Pain, Lack of Appetite, Depression","Earthy, Sweet, Pine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,0,Afghanica,0,0,0,Hybrid,10,Flying Dutchmen Seed Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,0,Afghooey,0,0,0,Indica,0,,"Uplifted, Sleepy, Euphoric, Relaxed, Talkative, Dry Mouth, Paranoid","Pain, Stress, Insomnia, Depression, Muscle Spasms","Earthy, Sweet",0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,0,Afgoo,0,0,0,Indica,0,,"Relaxed, Sleepy, Happy, Euphoric, Hungry, Dry Mouth, Paranoid, Anxious","Stress, Pain, Insomnia, Lack of Appetite, Muscle Spasms","Pine, Earthy, Citrus",0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0,Afgooey,0,0,0,Indica,0,,"Relaxed, Happy, Sleepy, Euphoric, Dry Mouth, Paranoid, Anxious","Pain, Insomnia, Lack of Appetite, Stress, Muscle Spasms","Earthy, Pine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,0,Afwreck,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,0,Agent Orange,0,0,0,Hybrid,"455, 386",TGA Seeds,0,0,0,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,0,AK-47,0,0,0,Hybrid,"10, 257",Serious Seeds,0,0,0,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,0,AK-48,0,0,0,Hybrid,0,Nirvana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,0,Alaskan Thunder Fuck,0,0,0,Sativa,0,Northern View Collective,"Happy, Euphoric, Uplifted, Energetic, Relaxed, Dry Mouth, Paranoid, Anxious","Stress, Depression, Lack of Appetite, Pain","Earthy, Pine","Mt. Shasta, CA",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,0,Alien Kush,0,0,0,Hybrid,0,The Cali Connection,,,Earthy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,0,Aloha,0,0,0,Hybrid,0,Unknown Breeder,"Energetic, Uplifted, Happy, Creative, Focused, Dry Mouth, Anxious","Depression, Stress, Pain","Sweet, Citrus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,0,Alohaberry,0,0,0,Hybrid,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,0,Ambrosia,0,0,0,Hybrid,"139,81",Jordan of the Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,0,Amethyst,0,0,0,Hybrid,0,Gage Green Group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,0,Amnesia Haze,0,0,0,Hybrid,0,Soma Seeds,"Happy, Uplifted, Euphoric, Energetic, Creative, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain","Citrus, Lemon, Earthy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,0,Anesthesia,0,0,0,Indica,0,,"Hungry, Sleepy, Happy, Euphoric, Creative, Paranoid, Anxious","Pain, Stress, Insomnia, Lack of Appetite",Earthy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1,0,Apollo 11,0,0,0,Hybrid,0,Brothers Grimm Marijuana Seed Bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,0,Arabian Gold,0,0,0,Hybrid,0,Unknown Breeder,"Euphoric, Tingly, Sleepy, Creative, Paranoid","Stress, Insomnia, Pain",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,0,Arjan's Strawberry Haze,0,0,0,Hybrid,"268, 174",Green House,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,0,Atomic Northern Lights,0,0,0,Hybrid,0,Dr. Atomic,0,0,0,", CA",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,0,A-Train,0,0,0,Hybrid,0,T.H.Seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,0,Avalon,0,0,0,Hybrid,"10, 66",Next Generation Seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,0,Banana Diesel,0,0,0,Hybrid,0,Baked Genetics,0,0,0,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,0,Banana Kush,0,0,0,Hybrid,0,Crockett Family Farms,0,0,0,"Lake Forest, CA",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,0,BC Roadkill,0,0,0,Hybrid,0,Cannacopia Seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,0,BC Sweet Tooth,0,0,0,Hybrid,0,BC Bud Depot,"Uplifted, Happy, Relaxed, Sleepy, Euphoric, Dry Mouth, Paranoid","Stress, Insomnia, Depression, Nausea, Pain","Sweet, Honey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,0,Berkeley,0,0,0,Hybrid,0,Unknown Breeder,"Talkative, Happy, Uplifted, Energetic, Focused, Anxious, Dry Mouth, Paranoid","Stress, Depression, Lack of Appetite, Pain","Citrus, Sweet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,0,Berry White,0,0,0,Hybrid,0,Unknown Breeder,"Relaxed, Happy, Euphoric, Uplifted, Sleepy, Dry Mouth, Paranoid, Anxious","Stress, Pain, Depression, Insomnia","Berry, Sweet, Blueberry","Sherman Oaks, CA",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,0,Big Bud,0,0,0,Hybrid,267,Seed Bank,"Relaxed, Sleepy, Hungry, Happy, Euphoric, Dry Mouth, Paranoid","Stress, Pain, Insomnia, Depression, Muscle Spasms",Earthy,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,0,Big Budda Cheese,0,0,0,Hybrid,"370, 10",Big Buddha,0,0,0,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,0,Big Wreck,0,0,0,Hybrid,0,Unknown Breeder,"Euphoric, Relaxed, Uplifted, Tingly, Happy, Dry Mouth, Paranoid","Stress, Insomnia, Depression, Lack of Appetite, Muscle Spasms",Earthy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,0,Black Dhalia,0,0,0,Hybrid,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,0,Black Diesel,0,0,0,Hybrid,0,Advanced Seeds,0,0,0,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,0,Black Domina,0,0,0,Hybrid,0,Sensi Seeds,"Relaxed, Sleepy, Euphoric, Happy, Uplifted, Dry Mouth, Paranoid","Stress, Depression, Pain, Insomnia, Lack of Appetite","Pine, Pepper",0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,0,Black Jack,0,0,0,Hybrid,0,Sweet Seeds,0,0,0,"Pomona, CA",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,0,Black Label Kush,0,0,0,Indica,0,,"Euphoric, Relaxed, Sleepy, Happy, Uplifted, Dry Mouth, Paranoid","Stress, Pain, Insomnia, Depression, Inflammation",Berry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,0,Black Widow,0,0,0,Hybrid,0,Shantibaba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,0,Blackberry,0,0,0,Hybrid,0,Nebu,0,0,0,"Lake Forest, CA",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,0,Blackberry Hashplant,0,0,0,Indica,0,,"Euphoric, Sleepy, Uplifted, Energetic, Happy, Dry Mouth, Paranoid","Pain, Stress, Insomnia, Nausea","Berry, Sweet, Earthy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,0,Blackberry Kush,0,0,0,Hybrid,0,Unknown Breeder,"Relaxed, Sleepy, Happy, Euphoric, Hungry, Dry Mouth, Paranoid, Anxious","Stress, Pain, Insomnia, Depression, Nausea","Berry, Sweet, Earthy",", CA",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,0,Blockhead,0,0,0,Hybrid,0,Spice of Life Seeds,0,0,0,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,0,Blue Bayou,0,0,0,Hybrid,0,Unknown Breeder,"Uplifted, Creative, Happy, Sleepy, Dry Mouth","Nausea, Stress, Depression",Sweet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,0,Blue Champagne,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1,0,Blue Cheese,0,0,0,Hybrid,"40, 66",Big Buddha Seeds,"Relaxed, Happy, Euphoric, Sleepy, Uplifted, Dry Mouth, Anxious","Stress, Insomnia, Pain, Depression",Blueberry,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,0,Blue Crack,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,0,Blue Diesel,0,0,0,Hybrid,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1,0,Blue Dragon,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,"12,7",0,0,20,0,0,20,0,0,0,0,0,0,0,0,0
57,1,0,Blue Dream,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,"Los Angeles, CA",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1,0,Blue Goo,0,0,0,Hybrid,0,Bluegrass Seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1,0,Blue Mystic,0,0,0,Hybrid,"66, 370",Unknown Breeder,"Relaxed, Happy, Uplifted, Sleepy, Dry Mouth, Paranoid, Anxious","Stress, Depression, Nausea","Blueberry, Earthy, Sweet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,0,Blue OG,0,0,0,Hybrid,0,G13 Labs,0,0,0,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1,0,Blue Rhino,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1,0,Blue Satellite,0,0,0,Hybrid,66,Spice of Life Seeds,"Happy, Energetic, Horny, Uplifted, Euphoric, Dry Mouth, Paranoid","Stress, Pain, Nausea, Inflammation","Sweet, Blueberry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,0,Blue Train,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,0,Blue Widow,0,0,0,Hybrid,0,,0,0,0,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,0,Blueberry,0,0,0,Hybrid,0,DJ Short,"Relaxed, Happy, Euphoric, Sleepy, Uplifted, Dry Mouth, Paranoid, Anxious","Stress, Pain, Depression, Insomnia, Lack of Appetite","Blueberry, Sweet, Berry","Lakeside, CA",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,0,Blueberry Diesel,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1,0,Blueberry Haze,0,0,0,Hybrid,0,DNA Genetics,0,0,0,"6150 White Oak Lane, CA",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1,0,Blueberry Headband,0,0,0,Hybrid,0,Emerald Triangle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1,0,Blueberry Kush,0,0,0,Indica,0,,"Relaxed, Happy, Euphoric, Sleepy, Hungry, Dry Mouth, Paranoid","Pain, Stress, Insomnia, Depression, Lack of Appetite","Blueberry, Berry, Sweet",0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1,0,Boysenberry,0,0,0,Hybrid,0,Bodhi Seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1,0,Brainstorm Haze,0,0,0,Hybrid,0,Delta-9 Labs,"Talkative, Happy, Uplifted, Focused, Energetic, Dry Mouth, Anxious","Pain, Muscle Spasms, Stress, Depression, Nausea","Sweet, Earthy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1,0,Broke Diesel,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1,0,Bruce Banner,0,0,0,Hybrid,0,Delta 9 Caregivers,0,0,0,"Richmond, CA",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1,0,Bubba Kush,0,0,0,Hybrid,0,Unknown Breeder,"Relaxed, Happy, Sleepy, Euphoric, Hungry, Dry Mouth, Anxious, Paranoid","Pain, Stress, Insomnia, Depression, Lack of Appetite","Earthy, Sweet","Los Angeles, CA",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,0,Bubba OG,0,0,0,Hybrid,0,Dr. Greenthumb Seeds,"Relaxed, Happy, Sleepy, Uplifted, Euphoric, Dry Mouth, Paranoid","Stress, Pain, Depression, Insomnia, Nausea","Earthy, Sweet","Los Angeles, CA",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1,0,Bubble Gum,0,0,0,Hybrid,0,Serious Seeds,0,0,0,"Bakersfield, CA",0,6,0,0,1000,0,0,100000,0,0,0,0,0,0,0,0,0
77,1,0,Bubbleberry,0,0,0,Hybrid,"66, 77",Sagarmatha Seeds,0,0,0,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1,0,Bubblegun,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1,0,Buddha's Sister,0,0,0,Hybrid,0,Soma,0,0,0,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,1,0,Burmese Kush,0,0,0,Hybrid,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1,0,Butterscotch,0,0,0,Indica,0,,"Euphoric, Focused, Creative, Relaxed, Energetic, Dry Mouth, Paranoid","Stress, Depression, Insomnia, Muscle Spasms, Pain",,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1,0,C13 Haze,0,0,0,Hybrid,0,DNA Genetics,"Euphoric, Creative, Uplifted, Energetic, Dry Mouth, Paranoid","Pain, Stress, Muscle Spasms, Depression, Nausea","Earthy, Lemon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1,0,Cannadential,0,0,0,Hybrid,0,DNA Genetics,0,0,0,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,1,0,Cannalope Haze,0,0,0,Hybrid,0,DNA Genetics,"Happy, Relaxed, Focused, Uplifted, Euphoric, Dry Mouth, Paranoid, Anxious","Depression, Stress, Pain, Nausea","Sweet, Lime",0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1,0,Carmelicious,0,0,0,Hybrid,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1,0,Casey Jones,0,0,0,Hybrid,0,Head Seeds,"Euphoric, Energetic, Uplifted, Happy, Talkative, Dry Mouth, Paranoid, Anxious","Depression, Stress, Pain, Inflammation","Sweet, Earthy",0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1,0,Cat Piss,0,0,0,Hybrid,0,Unknown Breeder,"Happy, Energetic, Creative, Uplifted, Euphoric, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain, Lack of Appetite","Ammonia, Earthy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1,0,Cataract Kush,0,0,0,Hybrid,0,DNA Genetics,0,0,0,"Upland, CA",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,1,0,Champagne,0,0,0,Hybrid,"165, 180, 81",Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1,0,Charlottes Web,0,0,0,Sativa,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,1,0,Cheese,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,", CA",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1,0,Chemdawg,0,0,0,Hybrid,0,Bud Rx Delivery,0,0,0,"Los Angeles, CA",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1,0,Chemdawg #4,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,1,0,Chernobyl,0,0,0,Hybrid,0,TGA Seeds,0,0,0,"Pomona, CA",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1,0,Cherry AK-47,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1,0,Cherry Bomb,0,0,0,Hybrid,"353, 562",Almighty Seeds,0,0,0,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,1,0,Cherry Kush,0,0,0,Organi,0,Carl D.,0,0,0,"Artesia, CA",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,0,Chiesel,0,0,0,Sativa,0,Holistic Healing Collective,0,0,0,"Richmond, CA",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1,0,Chocolate Kush,0,0,0,Hybrid,0,DNA Genetics,"Relaxed, Sleepy, Happy, Euphoric, Hungry, Dry Mouth, Paranoid","Stress, Pain, Insomnia, Lack of Appetite","Earthy, Coffee, Sweet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,0,Chocolope,0,0,0,Sativa,0,WOSC,"Happy, Energetic, Uplifted, Euphoric, Creative, Dry Mouth, Anxious, Paranoid","Stress, Depression, Pain, Lack of Appetite","Earthy, Coffee, Sweet","Cypress, CA",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1,0,Church OG,0,0,0,Hybrid,0,Unknown Breeder,"Relaxed, Happy, Uplifted, Creative, Horny, Dry Mouth, Paranoid","Stress, Depression, Pain, Insomnia","Earthy, Citrus",0,0,"12,7",0,0,20,0,0,10,0,0,0,0,0,0,0,0,0
102,1,0,Cinderella 99,0,0,0,Sativa,0,Holistic Healing Collective,0,0,0,"Richmond, CA",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1,0,Citrus Kush,0,0,0,Hybrid,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1,0,Connie Chung,0,0,0,Hybrid,0,DNA Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,1,0,Cotton Candy Kush,0,0,0,Hybrid,0,,0,0,0,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1,0,Cracker Jack,0,0,0,Hybrid,0,Unknown Breeder,"Uplifted, Energetic, Focused, Creative, Talkative, Dry Mouth, Paranoid","Stress, Depression, Lack of Appetite, Nausea",Citrus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,1,0,Critical Mass,0,0,0,Hybrid,"10, 370",Seed Bank,"Relaxed, Happy, Sleepy, Uplifted, Focused, Dry Mouth, Anxious, Paranoid","Stress, Pain, Depression, Insomnia, Inflammation","Earthy, Sweet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,1,0,Dairy Queen,0,0,0,Hybrid,0,TGA Seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,1,0,Darth Vader OG,0,0,0,Indica,0,,"Relaxed, Sleepy, Happy, Euphoric, Hungry, Dry Mouth, Paranoid","Insomnia, Stress, Pain, Depression","Grape, Earthy, Sweet",0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,0,Death Star,0,0,0,Hybrid,0,Unknown Breeder,"Relaxed, Happy, Euphoric, Sleepy, Uplifted, Dry Mouth, Anxious, Paranoid","Stress, Pain, Depression, Insomnia, Nausea",Earthy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,0,Deep Purple,0,0,0,Hybrid,0,TGA Seeds,"Relaxed, Euphoric, Sleepy, Happy, Tingly, Dry Mouth, Anxious","Stress, Pain, Depression, Insomnia, Lack of Appetite","Grape, Earthy, Sweet",0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,0,Diablo,0,0,0,Hybrid,0,Next Generation Seeds,"Relaxed, Happy, Euphoric, Uplifted, Sleepy, Dry Mouth, Anxious, Paranoid","Stress, Pain, Insomnia, Depression, Inflammation",Earthy,"Los Angeles, CA",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,0,Diesel Duff,0,0,0,Hybrid,0,,0,0,0,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,1,0,DJ Short Blueberry,0,0,0,Indica,0,DJ Short,"Relaxed, Happy, Euphoric, Uplifted, Creative, Dry Mouth, Anxious","Stress, Insomnia, Pain, Depression, Lack of Appetite","Blueberry, Sweet, Berry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1,0,Domino,0,0,0,Hybrid,0,Unknown Breeder,"Sleepy, Happy, Tingly, Uplifted, Euphoric, Dry Mouth","Stress, Insomnia, Depression, Pain, Muscle Spasms",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,1,0,Double D,0,0,0,Sativa,0,PAPA GANJA,0,0,0,"Lake Forest, CA",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,1,0,Double Diesel,0,0,0,Hybrid,0,Lowlife Seeds,"Creative, Happy, Focused, Energetic, Euphoric, Dry Mouth, Paranoid","Depression, Stress, Pain, Insomnia","Lime, Citrus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,1,0,Dream Queen,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,"Richmond, CA",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1,0,Durban Cheese,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1,0,Durban Poison,0,0,0,Sativa,0,Nirvana,"Uplifted, Happy, Energetic, Focused, Euphoric, Dry Mouth, Paranoid, Anxious","Depression, Stress, Pain, Nausea","Earthy, Sweet, Pine",0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,1,0,Dutch Treat,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1,0,Early Girl,0,0,0,Indica,0,,"Relaxed, Happy, Uplifted, Euphoric, Hungry, Dry Mouth, Anxious, Paranoid","Stress, Pain, Depression, Muscle Spasms, Lack of Appetite","Citrus, Earthy, Sweet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,1,0,Earthquake,0,0,0,Hybrid,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1,0,East Coast Sour Diesel,0,0,0,Sativa,0,,"Happy, Focused, Energetic, Uplifted, Euphoric, Dry Mouth, Paranoid, Anxious","Muscle Spasms, Stress, Pain, Depression, Inflammation","Citrus, Lemon",0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,1,0,Ed Rosenthal Super Bud,0,0,0,Hybrid,0,Sensi Seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1,0,El Jeffe,0,0,0,Hybrid,0,,0,0,0,0,0,"12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1,0,El Nino,0,0,0,Hybrid,0,Green House Seed Co.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1,0,Euphoria,0,0,0,Hybrid,0,Royal Queen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1,0,Exodus Cheese,0,0,0,Hybrid,0,Green House Seed Co.,0,0,0,"San Juan Capistrano, CA",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
